datetime_beginning_utc,datetime_beginning_ept,fuel_type,mw,fuel_percentage_of_total,is_renewable
3/13/2025 11:00:00 PM,3/13/2025 7:00:00 PM,Multiple Fuels,167,0.001,False
3/13/2025 11:00:00 PM,3/13/2025 7:00:00 PM,Nuclear,30487,0.334,False
3/13/2025 11:00:00 PM,3/13/2025 7:00:00 PM,Oil,81,0.000,False
3/13/2025 11:00:00 PM,3/13/2025 7:00:00 PM,Other Renewables,431,0.004,True
3/13/2025 11:00:00 PM,3/13/2025 7:00:00 PM,Solar,349,0.003,True
3/13/2025 11:00:00 PM,3/13/2025 7:00:00 PM,Storage,7,0.000,False
3/13/2025 11:00:00 PM,3/13/2025 7:00:00 PM,Wind,2632,0.028,True
3/13/2025 10:00:00 PM,3/13/2025 6:00:00 PM,Coal,9686,0.109,False
3/13/2025 10:00:00 PM,3/13/2025 6:00:00 PM,Gas,39805,0.448,False
3/13/2025 10:00:00 PM,3/13/2025 6:00:00 PM,Hydro,3412,0.038,True
3/13/2025 10:00:00 PM,3/13/2025 6:00:00 PM,Multiple Fuels,164,0.001,False
3/13/2025 10:00:00 PM,3/13/2025 6:00:00 PM,Nuclear,30482,0.343,False
3/13/2025 10:00:00 PM,3/13/2025 6:00:00 PM,Oil,77,0.000,False
3/13/2025 10:00:00 PM,3/13/2025 6:00:00 PM,Other Renewables,434,0.004,True
3/13/2025 10:00:00 PM,3/13/2025 6:00:00 PM,Solar,2777,0.031,True
3/13/2025 10:00:00 PM,3/13/2025 6:00:00 PM,Storage,0,0.000,False
3/13/2025 10:00:00 PM,3/13/2025 6:00:00 PM,Wind,1834,0.020,True
3/13/2025 9:00:00 PM,3/13/2025 5:00:00 PM,Coal,9265,0.105,False
3/13/2025 9:00:00 PM,3/13/2025 5:00:00 PM,Gas,36732,0.419,False
3/13/2025 9:00:00 PM,3/13/2025 5:00:00 PM,Hydro,2393,0.027,True
3/13/2025 9:00:00 PM,3/13/2025 5:00:00 PM,Multiple Fuels,140,0.001,False
3/13/2025 9:00:00 PM,3/13/2025 5:00:00 PM,Nuclear,30489,0.348,False
3/13/2025 9:00:00 PM,3/13/2025 5:00:00 PM,Oil,77,0.000,False
3/13/2025 9:00:00 PM,3/13/2025 5:00:00 PM,Other Renewables,428,0.004,True
3/13/2025 9:00:00 PM,3/13/2025 5:00:00 PM,Solar,6461,0.073,True
3/13/2025 9:00:00 PM,3/13/2025 5:00:00 PM,Storage,0,0.000,False
3/13/2025 9:00:00 PM,3/13/2025 5:00:00 PM,Wind,1581,0.018,True
3/13/2025 8:00:00 PM,3/13/2025 4:00:00 PM,Coal,9421,0.108,False
3/13/2025 8:00:00 PM,3/13/2025 4:00:00 PM,Gas,35387,0.405,False
3/13/2025 8:00:00 PM,3/13/2025 4:00:00 PM,Hydro,1502,0.017,True
3/13/2025 8:00:00 PM,3/13/2025 4:00:00 PM,Multiple Fuels,111,0.001,False
3/13/2025 8:00:00 PM,3/13/2025 4:00:00 PM,Nuclear,30499,0.349,False
3/13/2025 8:00:00 PM,3/13/2025 4:00:00 PM,Oil,79,0.000,False
3/13/2025 8:00:00 PM,3/13/2025 4:00:00 PM,Other Renewables,422,0.004,True
3/13/2025 8:00:00 PM,3/13/2025 4:00:00 PM,Solar,8262,0.094,True
3/13/2025 8:00:00 PM,3/13/2025 4:00:00 PM,Storage,0,0.000,False
3/13/2025 8:00:00 PM,3/13/2025 4:00:00 PM,Wind,1554,0.017,True
3/13/2025 7:00:00 PM,3/13/2025 3:00:00 PM,Coal,10011,0.114,False
3/13/2025 7:00:00 PM,3/13/2025 3:00:00 PM,Gas,35235,0.401,False
3/13/2025 7:00:00 PM,3/13/2025 3:00:00 PM,Hydro,1303,0.014,True
3/13/2025 7:00:00 PM,3/13/2025 3:00:00 PM,Multiple Fuels,124,0.001,False
3/13/2025 7:00:00 PM,3/13/2025 3:00:00 PM,Nuclear,30508,0.347,False
3/13/2025 7:00:00 PM,3/13/2025 3:00:00 PM,Oil,80,0.000,False
3/13/2025 7:00:00 PM,3/13/2025 3:00:00 PM,Other Renewables,427,0.004,True
3/13/2025 7:00:00 PM,3/13/2025 3:00:00 PM,Solar,8411,0.095,True
3/13/2025 7:00:00 PM,3/13/2025 3:00:00 PM,Storage,0,0.000,False
3/13/2025 7:00:00 PM,3/13/2025 3:00:00 PM,Wind,1705,0.019,True
3/13/2025 6:00:00 PM,3/13/2025 2:00:00 PM,Coal,9975,0.113,False
3/13/2025 6:00:00 PM,3/13/2025 2:00:00 PM,Gas,35602,0.403,False
3/13/2025 6:00:00 PM,3/13/2025 2:00:00 PM,Hydro,1301,0.014,True
3/13/2025 6:00:00 PM,3/13/2025 2:00:00 PM,Multiple Fuels,165,0.001,False
3/13/2025 6:00:00 PM,3/13/2025 2:00:00 PM,Nuclear,30524,0.345,False
3/13/2025 6:00:00 PM,3/13/2025 2:00:00 PM,Oil,81,0.000,False
3/13/2025 6:00:00 PM,3/13/2025 2:00:00 PM,Other Renewables,422,0.004,True
3/13/2025 6:00:00 PM,3/13/2025 2:00:00 PM,Solar,8179,0.092,True
3/13/2025 6:00:00 PM,3/13/2025 2:00:00 PM,Storage,0,0.000,False
3/13/2025 6:00:00 PM,3/13/2025 2:00:00 PM,Wind,2055,0.023,True
3/13/2025 5:00:00 PM,3/13/2025 1:00:00 PM,Coal,9704,0.108,False
3/13/2025 5:00:00 PM,3/13/2025 1:00:00 PM,Gas,36518,0.408,False
3/13/2025 5:00:00 PM,3/13/2025 1:00:00 PM,Hydro,1333,0.014,True
3/13/2025 5:00:00 PM,3/13/2025 1:00:00 PM,Multiple Fuels,160,0.001,False
3/13/2025 5:00:00 PM,3/13/2025 1:00:00 PM,Nuclear,30538,0.341,False
3/13/2025 5:00:00 PM,3/13/2025 1:00:00 PM,Oil,83,0.000,False
3/13/2025 5:00:00 PM,3/13/2025 1:00:00 PM,Other Renewables,425,0.004,True
3/13/2025 5:00:00 PM,3/13/2025 1:00:00 PM,Solar,8094,0.090,True
3/13/2025 5:00:00 PM,3/13/2025 1:00:00 PM,Storage,0,0.000,False
3/13/2025 5:00:00 PM,3/13/2025 1:00:00 PM,Wind,2604,0.029,True
3/13/2025 4:00:00 PM,3/13/2025 12:00:00 PM,Coal,9659,0.107,False
3/13/2025 4:00:00 PM,3/13/2025 12:00:00 PM,Gas,37648,0.417,False
3/13/2025 4:00:00 PM,3/13/2025 12:00:00 PM,Hydro,1351,0.015,True
3/13/2025 4:00:00 PM,3/13/2025 12:00:00 PM,Multiple Fuels,149,0.001,False
3/13/2025 4:00:00 PM,3/13/2025 12:00:00 PM,Nuclear,30560,0.338,False
3/13/2025 4:00:00 PM,3/13/2025 12:00:00 PM,Oil,85,0.000,False
3/13/2025 4:00:00 PM,3/13/2025 12:00:00 PM,Other Renewables,423,0.004,True
3/13/2025 4:00:00 PM,3/13/2025 12:00:00 PM,Solar,7657,0.084,True
3/13/2025 4:00:00 PM,3/13/2025 12:00:00 PM,Storage,0,0.000,False
3/13/2025 4:00:00 PM,3/13/2025 12:00:00 PM,Wind,2633,0.029,True
3/13/2025 3:00:00 PM,3/13/2025 11:00:00 AM,Coal,9995,0.107,False
3/13/2025 3:00:00 PM,3/13/2025 11:00:00 AM,Gas,40688,0.439,False
3/13/2025 3:00:00 PM,3/13/2025 11:00:00 AM,Hydro,1821,0.019,True
3/13/2025 3:00:00 PM,3/13/2025 11:00:00 AM,Multiple Fuels,175,0.001,False
3/13/2025 3:00:00 PM,3/13/2025 11:00:00 AM,Nuclear,30579,0.330,False
3/13/2025 3:00:00 PM,3/13/2025 11:00:00 AM,Oil,99,0.001,False
3/13/2025 3:00:00 PM,3/13/2025 11:00:00 AM,Other Renewables,418,0.004,True
3/13/2025 3:00:00 PM,3/13/2025 11:00:00 AM,Solar,7021,0.075,True
3/13/2025 3:00:00 PM,3/13/2025 11:00:00 AM,Storage,0,0.000,False
3/13/2025 3:00:00 PM,3/13/2025 11:00:00 AM,Wind,1848,0.020,True
3/13/2025 2:00:00 PM,3/13/2025 10:00:00 AM,Coal,10202,0.107,False
3/13/2025 2:00:00 PM,3/13/2025 10:00:00 AM,Gas,43361,0.458,False
3/13/2025 2:00:00 PM,3/13/2025 10:00:00 AM,Hydro,1992,0.021,True
3/13/2025 2:00:00 PM,3/13/2025 10:00:00 AM,Multiple Fuels,181,0.001,False
3/13/2025 2:00:00 PM,3/13/2025 10:00:00 AM,Nuclear,30578,0.323,False
3/13/2025 2:00:00 PM,3/13/2025 10:00:00 AM,Oil,110,0.001,False
3/13/2025 2:00:00 PM,3/13/2025 10:00:00 AM,Other Renewables,417,0.004,True
3/13/2025 2:00:00 PM,3/13/2025 10:00:00 AM,Solar,5828,0.061,True
3/13/2025 2:00:00 PM,3/13/2025 10:00:00 AM,Storage,0,0.000,False
3/13/2025 2:00:00 PM,3/13/2025 10:00:00 AM,Wind,1885,0.019,True
3/13/2025 1:00:00 PM,3/13/2025 9:00:00 AM,Coal,10281,0.107,False
3/13/2025 1:00:00 PM,3/13/2025 9:00:00 AM,Gas,45335,0.472,False
3/13/2025 1:00:00 PM,3/13/2025 9:00:00 AM,Hydro,2437,0.025,True
3/13/2025 1:00:00 PM,3/13/2025 9:00:00 AM,Multiple Fuels,183,0.001,False
3/13/2025 1:00:00 PM,3/13/2025 9:00:00 AM,Nuclear,30588,0.318,False
3/13/2025 1:00:00 PM,3/13/2025 9:00:00 AM,Oil,112,0.001,False
3/13/2025 1:00:00 PM,3/13/2025 9:00:00 AM,Other Renewables,417,0.004,True
3/13/2025 1:00:00 PM,3/13/2025 9:00:00 AM,Solar,3842,0.040,True
3/13/2025 1:00:00 PM,3/13/2025 9:00:00 AM,Storage,1,0.000,False
3/13/2025 1:00:00 PM,3/13/2025 9:00:00 AM,Wind,2827,0.029,True
3/13/2025 12:00:00 PM,3/13/2025 8:00:00 AM,Coal,10320,0.106,False
3/13/2025 12:00:00 PM,3/13/2025 8:00:00 AM,Gas,47220,0.489,False
3/13/2025 12:00:00 PM,3/13/2025 8:00:00 AM,Hydro,3686,0.038,True
3/13/2025 12:00:00 PM,3/13/2025 8:00:00 AM,Multiple Fuels,184,0.001,False
3/13/2025 12:00:00 PM,3/13/2025 8:00:00 AM,Nuclear,30588,0.316,False
3/13/2025 12:00:00 PM,3/13/2025 8:00:00 AM,Oil,116,0.001,False
3/13/2025 12:00:00 PM,3/13/2025 8:00:00 AM,Other Renewables,414,0.004,True
3/13/2025 12:00:00 PM,3/13/2025 8:00:00 AM,Solar,948,0.009,True
3/13/2025 12:00:00 PM,3/13/2025 8:00:00 AM,Storage,11,0.000,False
3/13/2025 12:00:00 PM,3/13/2025 8:00:00 AM,Wind,3075,0.031,True
3/13/2025 11:00:00 AM,3/13/2025 7:00:00 AM,Coal,10142,0.106,False
3/13/2025 11:00:00 AM,3/13/2025 7:00:00 AM,Gas,46289,0.487,False
3/13/2025 11:00:00 AM,3/13/2025 7:00:00 AM,Hydro,4206,0.044,True
3/13/2025 11:00:00 AM,3/13/2025 7:00:00 AM,Multiple Fuels,184,0.001,False
3/13/2025 11:00:00 AM,3/13/2025 7:00:00 AM,Nuclear,30583,0.322,False
3/13/2025 11:00:00 AM,3/13/2025 7:00:00 AM,Oil,118,0.001,False
3/13/2025 11:00:00 AM,3/13/2025 7:00:00 AM,Other Renewables,426,0.004,True
3/13/2025 11:00:00 AM,3/13/2025 7:00:00 AM,Solar,16,0.000,True
3/13/2025 11:00:00 AM,3/13/2025 7:00:00 AM,Storage,9,0.000,False
3/13/2025 11:00:00 AM,3/13/2025 7:00:00 AM,Wind,2944,0.031,True
3/13/2025 10:00:00 AM,3/13/2025 6:00:00 AM,Coal,9730,0.107,False
3/13/2025 10:00:00 AM,3/13/2025 6:00:00 AM,Gas,43013,0.474,False
3/13/2025 10:00:00 AM,3/13/2025 6:00:00 AM,Hydro,3604,0.039,True
3/13/2025 10:00:00 AM,3/13/2025 6:00:00 AM,Multiple Fuels,182,0.002,False
3/13/2025 10:00:00 AM,3/13/2025 6:00:00 AM,Nuclear,30582,0.337,False
3/13/2025 10:00:00 AM,3/13/2025 6:00:00 AM,Oil,97,0.001,False
3/13/2025 10:00:00 AM,3/13/2025 6:00:00 AM,Other Renewables,430,0.004,True
3/13/2025 10:00:00 AM,3/13/2025 6:00:00 AM,Solar,0,0.000,True
3/13/2025 10:00:00 AM,3/13/2025 6:00:00 AM,Storage,9,0.000,False
3/13/2025 10:00:00 AM,3/13/2025 6:00:00 AM,Wind,3028,0.033,True
3/13/2025 9:00:00 AM,3/13/2025 5:00:00 AM,Coal,9431,0.109,False
3/13/2025 9:00:00 AM,3/13/2025 5:00:00 AM,Gas,40388,0.468,False
3/13/2025 9:00:00 AM,3/13/2025 5:00:00 AM,Hydro,2060,0.023,True
3/13/2025 9:00:00 AM,3/13/2025 5:00:00 AM,Multiple Fuels,181,0.002,False
3/13/2025 9:00:00 AM,3/13/2025 5:00:00 AM,Nuclear,30583,0.354,False
3/13/2025 9:00:00 AM,3/13/2025 5:00:00 AM,Oil,97,0.001,False
3/13/2025 9:00:00 AM,3/13/2025 5:00:00 AM,Other Renewables,431,0.005,True
3/13/2025 9:00:00 AM,3/13/2025 5:00:00 AM,Solar,0,0.000,True
3/13/2025 9:00:00 AM,3/13/2025 5:00:00 AM,Storage,0,0.000,False
3/13/2025 9:00:00 AM,3/13/2025 5:00:00 AM,Wind,3050,0.035,True
3/13/2025 8:00:00 AM,3/13/2025 4:00:00 AM,Coal,9013,0.108,False
3/13/2025 8:00:00 AM,3/13/2025 4:00:00 AM,Gas,38462,0.462,False
3/13/2025 8:00:00 AM,3/13/2025 4:00:00 AM,Hydro,1453,0.017,True
3/13/2025 8:00:00 AM,3/13/2025 4:00:00 AM,Multiple Fuels,10,0.000,False
3/13/2025 8:00:00 AM,3/13/2025 4:00:00 AM,Nuclear,30583,0.367,False
3/13/2025 8:00:00 AM,3/13/2025 4:00:00 AM,Oil,96,0.001,False
3/13/2025 8:00:00 AM,3/13/2025 4:00:00 AM,Other Renewables,425,0.005,True
3/13/2025 8:00:00 AM,3/13/2025 4:00:00 AM,Solar,0,0.000,True
3/13/2025 8:00:00 AM,3/13/2025 4:00:00 AM,Storage,0,0.000,False
3/13/2025 8:00:00 AM,3/13/2025 4:00:00 AM,Wind,3127,0.037,True
3/13/2025 7:00:00 AM,3/13/2025 3:00:00 AM,Coal,8842,0.108,False
3/13/2025 7:00:00 AM,3/13/2025 3:00:00 AM,Gas,37243,0.455,False
3/13/2025 7:00:00 AM,3/13/2025 3:00:00 AM,Hydro,1334,0.016,True
3/13/2025 7:00:00 AM,3/13/2025 3:00:00 AM,Multiple Fuels,3,0.000,False
3/13/2025 7:00:00 AM,3/13/2025 3:00:00 AM,Nuclear,30582,0.373,False
3/13/2025 7:00:00 AM,3/13/2025 3:00:00 AM,Oil,93,0.001,False
3/13/2025 7:00:00 AM,3/13/2025 3:00:00 AM,Other Renewables,421,0.005,True
3/13/2025 7:00:00 AM,3/13/2025 3:00:00 AM,Solar,0,0.000,True
3/13/2025 7:00:00 AM,3/13/2025 3:00:00 AM,Storage,0,0.000,False
3/13/2025 7:00:00 AM,3/13/2025 3:00:00 AM,Wind,3285,0.040,True
3/13/2025 6:00:00 AM,3/13/2025 2:00:00 AM,Coal,8969,0.109,False
3/13/2025 6:00:00 AM,3/13/2025 2:00:00 AM,Gas,37304,0.453,False
3/13/2025 6:00:00 AM,3/13/2025 2:00:00 AM,Hydro,1316,0.016,True
3/13/2025 6:00:00 AM,3/13/2025 2:00:00 AM,Multiple Fuels,3,0.000,False
3/13/2025 6:00:00 AM,3/13/2025 2:00:00 AM,Nuclear,30576,0.371,False
3/13/2025 6:00:00 AM,3/13/2025 2:00:00 AM,Oil,88,0.001,False
3/13/2025 6:00:00 AM,3/13/2025 2:00:00 AM,Other Renewables,423,0.005,True
3/13/2025 6:00:00 AM,3/13/2025 2:00:00 AM,Solar,0,0.000,True
3/13/2025 6:00:00 AM,3/13/2025 2:00:00 AM,Storage,0,0.000,False
3/13/2025 6:00:00 AM,3/13/2025 2:00:00 AM,Wind,3529,0.042,True
3/13/2025 5:00:00 AM,3/13/2025 1:00:00 AM,Coal,8887,0.108,False
3/13/2025 5:00:00 AM,3/13/2025 1:00:00 AM,Gas,37488,0.455,False
3/13/2025 5:00:00 AM,3/13/2025 1:00:00 AM,Hydro,1331,0.016,True
3/13/2025 5:00:00 AM,3/13/2025 1:00:00 AM,Multiple Fuels,3,0.000,False
3/13/2025 5:00:00 AM,3/13/2025 1:00:00 AM,Nuclear,30575,0.371,False
3/13/2025 5:00:00 AM,3/13/2025 1:00:00 AM,Oil,87,0.001,False
3/13/2025 5:00:00 AM,3/13/2025 1:00:00 AM,Other Renewables,422,0.005,True
3/13/2025 5:00:00 AM,3/13/2025 1:00:00 AM,Solar,0,0.000,True
3/13/2025 5:00:00 AM,3/13/2025 1:00:00 AM,Storage,0,0.000,False
3/13/2025 5:00:00 AM,3/13/2025 1:00:00 AM,Wind,3461,0.042,True
3/13/2025 4:00:00 AM,3/13/2025 12:00:00 AM,Coal,8953,0.107,False
3/13/2025 4:00:00 AM,3/13/2025 12:00:00 AM,Gas,38406,0.460,False
3/13/2025 4:00:00 AM,3/13/2025 12:00:00 AM,Hydro,1338,0.016,True
3/13/2025 4:00:00 AM,3/13/2025 12:00:00 AM,Multiple Fuels,18,0.000,False
3/13/2025 4:00:00 AM,3/13/2025 12:00:00 AM,Nuclear,30571,0.366,False
3/13/2025 4:00:00 AM,3/13/2025 12:00:00 AM,Oil,86,0.001,False
3/13/2025 4:00:00 AM,3/13/2025 12:00:00 AM,Other Renewables,427,0.005,True
3/13/2025 4:00:00 AM,3/13/2025 12:00:00 AM,Solar,0,0.000,True
3/13/2025 4:00:00 AM,3/13/2025 12:00:00 AM,Storage,0,0.000,False
3/13/2025 4:00:00 AM,3/13/2025 12:00:00 AM,Wind,3527,0.042,True
3/13/2025 3:00:00 AM,3/12/2025 11:00:00 PM,Coal,9494,0.109,False
3/13/2025 3:00:00 AM,3/12/2025 11:00:00 PM,Gas,40680,0.469,False
3/13/2025 3:00:00 AM,3/12/2025 11:00:00 PM,Hydro,1687,0.019,True
3/13/2025 3:00:00 AM,3/12/2025 11:00:00 PM,Multiple Fuels,144,0.001,False
3/13/2025 3:00:00 AM,3/12/2025 11:00:00 PM,Nuclear,30564,0.352,False
3/13/2025 3:00:00 AM,3/12/2025 11:00:00 PM,Oil,85,0.001,False
3/13/2025 3:00:00 AM,3/12/2025 11:00:00 PM,Other Renewables,425,0.004,True
3/13/2025 3:00:00 AM,3/12/2025 11:00:00 PM,Solar,0,0.000,True
3/13/2025 3:00:00 AM,3/12/2025 11:00:00 PM,Storage,0,0.000,False
3/13/2025 3:00:00 AM,3/12/2025 11:00:00 PM,Wind,3591,0.041,True
3/13/2025 2:00:00 AM,3/12/2025 10:00:00 PM,Coal,10055,0.111,False
3/13/2025 2:00:00 AM,3/12/2025 10:00:00 PM,Gas,42280,0.469,False
3/13/2025 2:00:00 AM,3/12/2025 10:00:00 PM,Hydro,2731,0.030,True
3/13/2025 2:00:00 AM,3/12/2025 10:00:00 PM,Multiple Fuels,158,0.001,False
3/13/2025 2:00:00 AM,3/12/2025 10:00:00 PM,Nuclear,30542,0.339,False
3/13/2025 2:00:00 AM,3/12/2025 10:00:00 PM,Oil,99,0.001,False
3/13/2025 2:00:00 AM,3/12/2025 10:00:00 PM,Other Renewables,432,0.004,True
3/13/2025 2:00:00 AM,3/12/2025 10:00:00 PM,Solar,0,0.000,True
3/13/2025 2:00:00 AM,3/12/2025 10:00:00 PM,Storage,0,0.000,False
3/13/2025 2:00:00 AM,3/12/2025 10:00:00 PM,Wind,3768,0.041,True
3/13/2025 1:00:00 AM,3/12/2025 9:00:00 PM,Coal,10487,0.112,False
3/13/2025 1:00:00 AM,3/12/2025 9:00:00 PM,Gas,44574,0.476,False
3/13/2025 1:00:00 AM,3/12/2025 9:00:00 PM,Hydro,3993,0.042,True
3/13/2025 1:00:00 AM,3/12/2025 9:00:00 PM,Multiple Fuels,165,0.001,False
3/13/2025 1:00:00 AM,3/12/2025 9:00:00 PM,Nuclear,30537,0.326,False
3/13/2025 1:00:00 AM,3/12/2025 9:00:00 PM,Oil,108,0.001,False
3/13/2025 1:00:00 AM,3/12/2025 9:00:00 PM,Other Renewables,434,0.004,True
3/13/2025 1:00:00 AM,3/12/2025 9:00:00 PM,Solar,0,0.000,True
3/13/2025 1:00:00 AM,3/12/2025 9:00:00 PM,Storage,0,0.000,False
3/13/2025 1:00:00 AM,3/12/2025 9:00:00 PM,Wind,3245,0.034,True
3/13/2025 12:00:00 AM,3/12/2025 8:00:00 PM,Coal,10650,0.111,False
3/13/2025 12:00:00 AM,3/12/2025 8:00:00 PM,Gas,46360,0.486,False
3/13/2025 12:00:00 AM,3/12/2025 8:00:00 PM,Hydro,4470,0.046,True
3/13/2025 12:00:00 AM,3/12/2025 8:00:00 PM,Multiple Fuels,167,0.001,False
3/13/2025 12:00:00 AM,3/12/2025 8:00:00 PM,Nuclear,30530,0.320,False
3/13/2025 12:00:00 AM,3/12/2025 8:00:00 PM,Oil,109,0.001,False
3/13/2025 12:00:00 AM,3/12/2025 8:00:00 PM,Other Renewables,430,0.004,True
3/13/2025 12:00:00 AM,3/12/2025 8:00:00 PM,Solar,4,0.000,True
3/13/2025 12:00:00 AM,3/12/2025 8:00:00 PM,Storage,9,0.000,False
3/13/2025 12:00:00 AM,3/12/2025 8:00:00 PM,Wind,2492,0.026,True
3/12/2025 11:00:00 PM,3/12/2025 7:00:00 PM,Coal,10049,0.107,False
3/12/2025 11:00:00 PM,3/12/2025 7:00:00 PM,Gas,45329,0.486,False
3/12/2025 11:00:00 PM,3/12/2025 7:00:00 PM,Hydro,4686,0.050,True
3/12/2025 11:00:00 PM,3/12/2025 7:00:00 PM,Multiple Fuels,164,0.001,False
3/12/2025 11:00:00 PM,3/12/2025 7:00:00 PM,Nuclear,30515,0.327,False
3/12/2025 11:00:00 PM,3/12/2025 7:00:00 PM,Oil,106,0.001,False
3/12/2025 11:00:00 PM,3/12/2025 7:00:00 PM,Other Renewables,431,0.004,True
3/12/2025 11:00:00 PM,3/12/2025 7:00:00 PM,Solar,269,0.002,True
3/12/2025 11:00:00 PM,3/12/2025 7:00:00 PM,Storage,8,0.000,False
3/12/2025 11:00:00 PM,3/12/2025 7:00:00 PM,Wind,1660,0.017,True
3/12/2025 10:00:00 PM,3/12/2025 6:00:00 PM,Coal,10286,0.113,False
3/12/2025 10:00:00 PM,3/12/2025 6:00:00 PM,Gas,41095,0.452,False
3/12/2025 10:00:00 PM,3/12/2025 6:00:00 PM,Hydro,3847,0.042,True
3/12/2025 10:00:00 PM,3/12/2025 6:00:00 PM,Multiple Fuels,155,0.001,False
3/12/2025 10:00:00 PM,3/12/2025 6:00:00 PM,Nuclear,30512,0.336,False
3/12/2025 10:00:00 PM,3/12/2025 6:00:00 PM,Oil,97,0.001,False
3/12/2025 10:00:00 PM,3/12/2025 6:00:00 PM,Other Renewables,442,0.004,True
3/12/2025 10:00:00 PM,3/12/2025 6:00:00 PM,Solar,3143,0.034,True
3/12/2025 10:00:00 PM,3/12/2025 6:00:00 PM,Storage,0,0.000,False
3/12/2025 10:00:00 PM,3/12/2025 6:00:00 PM,Wind,1185,0.013,True
3/12/2025 9:00:00 PM,3/12/2025 5:00:00 PM,Coal,10399,0.115,False
3/12/2025 9:00:00 PM,3/12/2025 5:00:00 PM,Gas,37514,0.416,False
3/12/2025 9:00:00 PM,3/12/2025 5:00:00 PM,Hydro,2472,0.027,True
3/12/2025 9:00:00 PM,3/12/2025 5:00:00 PM,Multiple Fuels,8,0.000,False
3/12/2025 9:00:00 PM,3/12/2025 5:00:00 PM,Nuclear,30524,0.338,False
3/12/2025 9:00:00 PM,3/12/2025 5:00:00 PM,Oil,92,0.001,False
3/12/2025 9:00:00 PM,3/12/2025 5:00:00 PM,Other Renewables,443,0.004,True
3/12/2025 9:00:00 PM,3/12/2025 5:00:00 PM,Solar,7702,0.085,True
3/12/2025 9:00:00 PM,3/12/2025 5:00:00 PM,Storage,0,0.000,False
3/12/2025 9:00:00 PM,3/12/2025 5:00:00 PM,Wind,963,0.010,True
3/12/2025 8:00:00 PM,3/12/2025 4:00:00 PM,Coal,10661,0.119,False
3/12/2025 8:00:00 PM,3/12/2025 4:00:00 PM,Gas,35338,0.395,False
3/12/2025 8:00:00 PM,3/12/2025 4:00:00 PM,Hydro,1533,0.017,True
3/12/2025 8:00:00 PM,3/12/2025 4:00:00 PM,Multiple Fuels,3,0.000,False
3/12/2025 8:00:00 PM,3/12/2025 4:00:00 PM,Nuclear,30539,0.341,False
3/12/2025 8:00:00 PM,3/12/2025 4:00:00 PM,Oil,93,0.001,False
3/12/2025 8:00:00 PM,3/12/2025 4:00:00 PM,Other Renewables,452,0.005,True
3/12/2025 8:00:00 PM,3/12/2025 4:00:00 PM,Solar,9943,0.111,True
3/12/2025 8:00:00 PM,3/12/2025 4:00:00 PM,Storage,0,0.000,False
3/12/2025 8:00:00 PM,3/12/2025 4:00:00 PM,Wind,815,0.009,True
3/12/2025 7:00:00 PM,3/12/2025 3:00:00 PM,Coal,10702,0.120,False
3/12/2025 7:00:00 PM,3/12/2025 3:00:00 PM,Gas,34434,0.388,False
3/12/2025 7:00:00 PM,3/12/2025 3:00:00 PM,Hydro,1346,0.015,True
3/12/2025 7:00:00 PM,3/12/2025 3:00:00 PM,Multiple Fuels,3,0.000,False
3/12/2025 7:00:00 PM,3/12/2025 3:00:00 PM,Nuclear,30562,0.345,False
3/12/2025 7:00:00 PM,3/12/2025 3:00:00 PM,Oil,95,0.001,False
3/12/2025 7:00:00 PM,3/12/2025 3:00:00 PM,Other Renewables,429,0.004,True
3/12/2025 7:00:00 PM,3/12/2025 3:00:00 PM,Solar,10309,0.116,True
3/12/2025 7:00:00 PM,3/12/2025 3:00:00 PM,Storage,0,0.000,False
3/12/2025 7:00:00 PM,3/12/2025 3:00:00 PM,Wind,666,0.007,True
3/12/2025 6:00:00 PM,3/12/2025 2:00:00 PM,Coal,10665,0.119,False
3/12/2025 6:00:00 PM,3/12/2025 2:00:00 PM,Gas,35516,0.397,False
3/12/2025 6:00:00 PM,3/12/2025 2:00:00 PM,Hydro,1331,0.014,True
3/12/2025 6:00:00 PM,3/12/2025 2:00:00 PM,Multiple Fuels,3,0.000,False
3/12/2025 6:00:00 PM,3/12/2025 2:00:00 PM,Nuclear,30571,0.342,False
3/12/2025 6:00:00 PM,3/12/2025 2:00:00 PM,Oil,104,0.001,False
3/12/2025 6:00:00 PM,3/12/2025 2:00:00 PM,Other Renewables,405,0.004,True
3/12/2025 6:00:00 PM,3/12/2025 2:00:00 PM,Solar,10203,0.114,True
3/12/2025 6:00:00 PM,3/12/2025 2:00:00 PM,Storage,0,0.000,False
3/12/2025 6:00:00 PM,3/12/2025 2:00:00 PM,Wind,466,0.005,True
3/12/2025 5:00:00 PM,3/12/2025 1:00:00 PM,Coal,10829,0.118,False
3/12/2025 5:00:00 PM,3/12/2025 1:00:00 PM,Gas,37114,0.407,False
3/12/2025 5:00:00 PM,3/12/2025 1:00:00 PM,Hydro,1326,0.014,True
3/12/2025 5:00:00 PM,3/12/2025 1:00:00 PM,Multiple Fuels,3,0.000,False
3/12/2025 5:00:00 PM,3/12/2025 1:00:00 PM,Nuclear,30582,0.335,False
3/12/2025 5:00:00 PM,3/12/2025 1:00:00 PM,Oil,96,0.001,False
3/12/2025 5:00:00 PM,3/12/2025 1:00:00 PM,Other Renewables,414,0.004,True
3/12/2025 5:00:00 PM,3/12/2025 1:00:00 PM,Solar,10242,0.112,True
