datetime_beginning_utc,datetime_beginning_ept,area,instantaneous_load
6/4/2025 2:15:00 PM,6/4/2025 10:15:00 AM,JC,2105.899000
6/4/2025 2:15:00 PM,6/4/2025 10:15:00 AM,ME,1757.599370
6/4/2025 2:15:00 PM,6/4/2025 10:15:00 AM,PE,4407.361000
6/4/2025 2:15:00 PM,6/4/2025 10:15:00 AM,PEP,3091.186000
6/4/2025 2:15:00 PM,6/4/2025 10:15:00 AM,PJM MID ATLANTIC REGION,28438.450000
6/4/2025 2:15:00 PM,6/4/2025 10:15:00 AM,PJM RTO,93348.414100
6/4/2025 2:15:00 PM,6/4/2025 10:15:00 AM,PJM WESTERN REGION,48874.183600
6/4/2025 2:15:00 PM,6/4/2025 10:15:00 AM,PL,4545.832520
6/4/2025 2:15:00 PM,6/4/2025 10:15:00 AM,PN,1833.603000
6/4/2025 2:15:00 PM,6/4/2025 10:15:00 AM,PS,4335.770510
6/4/2025 2:15:00 PM,6/4/2025 10:15:00 AM,RECO,170.904785
6/4/2025 2:15:00 PM,6/4/2025 10:15:00 AM,UG,107.410000
6/4/2025 2:15:00 PM,6/4/2025 10:15:00 AM,PJM SOUTHERN REGION,14427.173800
6/4/2025 2:10:01 PM,6/4/2025 10:10:01 AM,AE,865.897339
6/4/2025 2:10:01 PM,6/4/2025 10:10:01 AM,AEP,16245.180000
6/4/2025 2:10:01 PM,6/4/2025 10:10:01 AM,APS,5543.759000
6/4/2025 2:10:01 PM,6/4/2025 10:10:01 AM,ATSI,8827.485000
6/4/2025 2:10:01 PM,6/4/2025 10:10:01 AM,BC,3030.693850
6/4/2025 2:10:01 PM,6/4/2025 10:10:01 AM,COMED,10763.780000
6/4/2025 2:10:01 PM,6/4/2025 10:10:01 AM,DAYTON,2323.451660
6/4/2025 2:10:01 PM,6/4/2025 10:10:01 AM,DEOK,3522.785160
6/4/2025 2:10:01 PM,6/4/2025 10:10:01 AM,DOM,14300.692400
6/4/2025 2:10:01 PM,6/4/2025 10:10:01 AM,DPL,1796.467530
6/4/2025 2:10:01 PM,6/4/2025 10:10:01 AM,DUQ,1573.048100
6/4/2025 2:10:01 PM,6/4/2025 10:10:01 AM,EKPC,1594.126830
6/4/2025 2:10:01 PM,6/4/2025 10:10:01 AM,JC,2063.380620
6/4/2025 2:10:01 PM,6/4/2025 10:10:01 AM,ME,1753.450000
6/4/2025 2:10:01 PM,6/4/2025 10:10:01 AM,PE,4445.795000
6/4/2025 2:10:01 PM,6/4/2025 10:10:01 AM,PEP,3080.943600
6/4/2025 2:10:01 PM,6/4/2025 10:10:01 AM,PJM MID ATLANTIC REGION,28399.308600
6/4/2025 2:10:01 PM,6/4/2025 10:10:01 AM,PJM RTO,93093.610000
6/4/2025 2:10:01 PM,6/4/2025 10:10:01 AM,PJM WESTERN REGION,48804.150000
6/4/2025 2:10:01 PM,6/4/2025 10:10:01 AM,PL,4538.088000
6/4/2025 2:10:01 PM,6/4/2025 10:10:01 AM,PN,1811.136720
6/4/2025 2:10:01 PM,6/4/2025 10:10:01 AM,PS,4324.204590
6/4/2025 2:10:01 PM,6/4/2025 10:10:01 AM,RECO,171.060400
6/4/2025 2:10:01 PM,6/4/2025 10:10:01 AM,UG,106.910000
6/4/2025 2:10:01 PM,6/4/2025 10:10:01 AM,PJM SOUTHERN REGION,14300.692400
6/4/2025 2:05:00 PM,6/4/2025 10:05:00 AM,AE,869.718567
6/4/2025 2:05:00 PM,6/4/2025 10:05:00 AM,AEP,16165.470700
6/4/2025 2:05:00 PM,6/4/2025 10:05:00 AM,APS,5546.450000
6/4/2025 2:05:00 PM,6/4/2025 10:05:00 AM,ATSI,8749.394000
6/4/2025 2:05:00 PM,6/4/2025 10:05:00 AM,BC,3026.159180
6/4/2025 2:05:00 PM,6/4/2025 10:05:00 AM,COMED,10733.534200
6/4/2025 2:05:00 PM,6/4/2025 10:05:00 AM,DAYTON,2324.708500
6/4/2025 2:05:00 PM,6/4/2025 10:05:00 AM,DEOK,3506.951000
6/4/2025 2:05:00 PM,6/4/2025 10:05:00 AM,DOM,14229.216800
6/4/2025 2:05:00 PM,6/4/2025 10:05:00 AM,DPL,1792.503420
6/4/2025 2:05:00 PM,6/4/2025 10:05:00 AM,DUQ,1567.053710
6/4/2025 2:05:00 PM,6/4/2025 10:05:00 AM,EKPC,1584.766600
6/4/2025 2:05:00 PM,6/4/2025 10:05:00 AM,JC,2056.779790
6/4/2025 2:05:00 PM,6/4/2025 10:05:00 AM,ME,1756.252810
6/4/2025 2:05:00 PM,6/4/2025 10:05:00 AM,PE,4415.245610
6/4/2025 2:05:00 PM,6/4/2025 10:05:00 AM,PEP,3073.798340
6/4/2025 2:05:00 PM,6/4/2025 10:05:00 AM,PJM MID ATLANTIC REGION,28268.335900
6/4/2025 2:05:00 PM,6/4/2025 10:05:00 AM,PJM RTO,92675.880000
6/4/2025 2:05:00 PM,6/4/2025 10:05:00 AM,PJM WESTERN REGION,48596.510000
6/4/2025 2:05:00 PM,6/4/2025 10:05:00 AM,PL,4546.071290
6/4/2025 2:05:00 PM,6/4/2025 10:05:00 AM,PN,1792.452880
6/4/2025 2:05:00 PM,6/4/2025 10:05:00 AM,PS,4327.268550
6/4/2025 2:05:00 PM,6/4/2025 10:05:00 AM,RECO,170.256775
6/4/2025 2:05:00 PM,6/4/2025 10:05:00 AM,UG,106.110000
6/4/2025 2:05:00 PM,6/4/2025 10:05:00 AM,PJM SOUTHERN REGION,14229.216800
6/4/2025 2:00:00 PM,6/4/2025 10:00:00 AM,AE,873.536600
6/4/2025 2:00:00 PM,6/4/2025 10:00:00 AM,AEP,15952.422900
6/4/2025 2:00:00 PM,6/4/2025 10:00:00 AM,APS,5603.655000
6/4/2025 2:00:00 PM,6/4/2025 10:00:00 AM,ATSI,8723.013000
6/4/2025 2:00:00 PM,6/4/2025 10:00:00 AM,BC,3017.734860
6/4/2025 2:00:00 PM,6/4/2025 10:00:00 AM,COMED,10745.612300
6/4/2025 2:00:00 PM,6/4/2025 10:00:00 AM,DAYTON,2314.621000
6/4/2025 2:00:00 PM,6/4/2025 10:00:00 AM,DEOK,3494.994870
6/4/2025 2:00:00 PM,6/4/2025 10:00:00 AM,DOM,14109.278300
6/4/2025 2:00:00 PM,6/4/2025 10:00:00 AM,DPL,1784.560790
6/4/2025 2:00:00 PM,6/4/2025 10:00:00 AM,DUQ,1555.274660
6/4/2025 2:00:00 PM,6/4/2025 10:00:00 AM,EKPC,1578.369140
6/4/2025 2:00:00 PM,6/4/2025 10:00:00 AM,JC,2037.547850
6/4/2025 2:00:00 PM,6/4/2025 10:00:00 AM,ME,1732.472170
6/4/2025 2:00:00 PM,6/4/2025 10:00:00 AM,PE,4402.071000
6/4/2025 2:00:00 PM,6/4/2025 10:00:00 AM,PEP,3080.586670
6/4/2025 2:00:00 PM,6/4/2025 10:00:00 AM,PJM MID ATLANTIC REGION,28219.763700
6/4/2025 2:00:00 PM,6/4/2025 10:00:00 AM,PJM RTO,92297.000000
6/4/2025 2:00:00 PM,6/4/2025 10:00:00 AM,PJM WESTERN REGION,48389.593800
6/4/2025 2:00:00 PM,6/4/2025 10:00:00 AM,PL,4514.531250
6/4/2025 2:00:00 PM,6/4/2025 10:00:00 AM,PN,1878.353390
6/4/2025 2:00:00 PM,6/4/2025 10:00:00 AM,PS,4305.887000
6/4/2025 2:00:00 PM,6/4/2025 10:00:00 AM,RECO,169.408508
6/4/2025 2:00:00 PM,6/4/2025 10:00:00 AM,UG,105.310000
6/4/2025 2:00:00 PM,6/4/2025 10:00:00 AM,PJM SOUTHERN REGION,14109.278300
6/4/2025 1:55:00 PM,6/4/2025 9:55:00 AM,AE,873.367554
6/4/2025 1:55:00 PM,6/4/2025 9:55:00 AM,AEP,16009.984400
6/4/2025 1:55:00 PM,6/4/2025 9:55:00 AM,APS,5593.389650
6/4/2025 1:55:00 PM,6/4/2025 9:55:00 AM,ATSI,8696.027000
6/4/2025 1:55:00 PM,6/4/2025 9:55:00 AM,BC,3004.138670
6/4/2025 1:55:00 PM,6/4/2025 9:55:00 AM,COMED,10744.288100
6/4/2025 1:55:00 PM,6/4/2025 9:55:00 AM,DAYTON,2315.537000
6/4/2025 1:55:00 PM,6/4/2025 9:55:00 AM,DEOK,3468.069580
6/4/2025 1:55:00 PM,6/4/2025 9:55:00 AM,DOM,14212.550800
6/4/2025 1:55:00 PM,6/4/2025 9:55:00 AM,DPL,1777.506350
6/4/2025 1:55:00 PM,6/4/2025 9:55:00 AM,DUQ,1585.555910
6/4/2025 1:55:00 PM,6/4/2025 9:55:00 AM,EKPC,1552.352000
6/4/2025 1:55:00 PM,6/4/2025 9:55:00 AM,JC,2002.869750
6/4/2025 1:55:00 PM,6/4/2025 9:55:00 AM,ME,1741.418460
6/4/2025 1:55:00 PM,6/4/2025 9:55:00 AM,PE,4295.950680
6/4/2025 1:55:00 PM,6/4/2025 9:55:00 AM,PEP,3063.401860
6/4/2025 1:55:00 PM,6/4/2025 9:55:00 AM,PJM MID ATLANTIC REGION,28034.347700
6/4/2025 1:55:00 PM,6/4/2025 9:55:00 AM,PJM RTO,92212.100000
6/4/2025 1:55:00 PM,6/4/2025 9:55:00 AM,PJM WESTERN REGION,48414.406300
6/4/2025 1:55:00 PM,6/4/2025 9:55:00 AM,PL,4515.652000
6/4/2025 1:55:00 PM,6/4/2025 9:55:00 AM,PN,1879.624510
6/4/2025 1:55:00 PM,6/4/2025 9:55:00 AM,PS,4305.148440
6/4/2025 1:55:00 PM,6/4/2025 9:55:00 AM,RECO,168.965714
6/4/2025 1:55:00 PM,6/4/2025 9:55:00 AM,UG,105.310000
6/4/2025 1:55:00 PM,6/4/2025 9:55:00 AM,PJM SOUTHERN REGION,14212.550800
6/4/2025 1:50:00 PM,6/4/2025 9:50:00 AM,AE,875.971252
6/4/2025 1:50:00 PM,6/4/2025 9:50:00 AM,AEP,15813.257800
6/4/2025 1:50:00 PM,6/4/2025 9:50:00 AM,APS,5538.578610
6/4/2025 1:50:00 PM,6/4/2025 9:50:00 AM,ATSI,8608.629000
6/4/2025 1:50:00 PM,6/4/2025 9:50:00 AM,BC,2999.725590
6/4/2025 1:50:00 PM,6/4/2025 9:50:00 AM,COMED,10737.722700
6/4/2025 1:50:00 PM,6/4/2025 9:50:00 AM,DAYTON,2303.231450
6/4/2025 1:50:00 PM,6/4/2025 9:50:00 AM,DEOK,3445.491000
6/4/2025 1:50:00 PM,6/4/2025 9:50:00 AM,DOM,14077.199200
6/4/2025 1:50:00 PM,6/4/2025 9:50:00 AM,DPL,1770.161380
6/4/2025 1:50:00 PM,6/4/2025 9:50:00 AM,DUQ,1560.973390
6/4/2025 1:50:00 PM,6/4/2025 9:50:00 AM,EKPC,1551.249880
6/4/2025 1:50:00 PM,6/4/2025 9:50:00 AM,JC,1991.352540
6/4/2025 1:50:00 PM,6/4/2025 9:50:00 AM,ME,1728.922610
6/4/2025 1:50:00 PM,6/4/2025 9:50:00 AM,PE,4375.265630
6/4/2025 1:50:00 PM,6/4/2025 9:50:00 AM,PEP,3026.031250
6/4/2025 1:50:00 PM,6/4/2025 9:50:00 AM,PJM MID ATLANTIC REGION,28134.824200
6/4/2025 1:50:00 PM,6/4/2025 9:50:00 AM,PJM RTO,91780.950000
6/4/2025 1:50:00 PM,6/4/2025 9:50:00 AM,PJM WESTERN REGION,48008.080000
6/4/2025 1:50:00 PM,6/4/2025 9:50:00 AM,PL,4529.623000
6/4/2025 1:50:00 PM,6/4/2025 9:50:00 AM,PN,1924.573240
6/4/2025 1:50:00 PM,6/4/2025 9:50:00 AM,PS,4312.224000
6/4/2025 1:50:00 PM,6/4/2025 9:50:00 AM,RECO,167.311829
6/4/2025 1:50:00 PM,6/4/2025 9:50:00 AM,UG,106.310005
6/4/2025 1:50:00 PM,6/4/2025 9:50:00 AM,PJM SOUTHERN REGION,14077.199200
6/4/2025 1:45:00 PM,6/4/2025 9:45:00 AM,AE,880.932600
6/4/2025 1:45:00 PM,6/4/2025 9:45:00 AM,AEP,15801.558600
6/4/2025 1:45:00 PM,6/4/2025 9:45:00 AM,APS,5461.299000
6/4/2025 1:45:00 PM,6/4/2025 9:45:00 AM,ATSI,8376.285000
6/4/2025 1:45:00 PM,6/4/2025 9:45:00 AM,BC,2987.895000
6/4/2025 1:45:00 PM,6/4/2025 9:45:00 AM,COMED,10771.497100
6/4/2025 1:45:00 PM,6/4/2025 9:45:00 AM,DAYTON,2291.226320
6/4/2025 1:45:00 PM,6/4/2025 9:45:00 AM,DEOK,3424.622310
6/4/2025 1:45:00 PM,6/4/2025 9:45:00 AM,DOM,14028.479500
6/4/2025 1:45:00 PM,6/4/2025 9:45:00 AM,DPL,1765.942870
6/4/2025 1:45:00 PM,6/4/2025 9:45:00 AM,DUQ,1541.989750
6/4/2025 1:45:00 PM,6/4/2025 9:45:00 AM,EKPC,1517.706540
6/4/2025 1:45:00 PM,6/4/2025 9:45:00 AM,JC,2148.480000
6/4/2025 1:45:00 PM,6/4/2025 9:45:00 AM,ME,1715.669920
6/4/2025 1:45:00 PM,6/4/2025 9:45:00 AM,PE,4302.799000
6/4/2025 1:45:00 PM,6/4/2025 9:45:00 AM,PEP,3049.386720
6/4/2025 1:45:00 PM,6/4/2025 9:45:00 AM,PJM MID ATLANTIC REGION,28102.265600
6/4/2025 1:45:00 PM,6/4/2025 9:45:00 AM,PJM RTO,91316.940000
6/4/2025 1:45:00 PM,6/4/2025 9:45:00 AM,PJM WESTERN REGION,47668.476600
6/4/2025 1:45:00 PM,6/4/2025 9:45:00 AM,PL,4515.987000
6/4/2025 1:45:00 PM,6/4/2025 9:45:00 AM,PN,1919.418000
6/4/2025 1:45:00 PM,6/4/2025 9:45:00 AM,PS,4310.877440
6/4/2025 1:45:00 PM,6/4/2025 9:45:00 AM,RECO,166.695892
6/4/2025 1:45:00 PM,6/4/2025 9:45:00 AM,UG,104.400000
6/4/2025 1:45:00 PM,6/4/2025 9:45:00 AM,PJM SOUTHERN REGION,14028.479500
6/4/2025 1:40:00 PM,6/4/2025 9:40:00 AM,AE,882.514000
6/4/2025 1:40:00 PM,6/4/2025 9:40:00 AM,AEP,15879.632800
6/4/2025 1:40:00 PM,6/4/2025 9:40:00 AM,APS,5361.934000
6/4/2025 1:40:00 PM,6/4/2025 9:40:00 AM,ATSI,8599.223000
6/4/2025 1:40:00 PM,6/4/2025 9:40:00 AM,BC,2975.882320
6/4/2025 1:40:00 PM,6/4/2025 9:40:00 AM,COMED,10763.596700
6/4/2025 1:40:00 PM,6/4/2025 9:40:00 AM,DAYTON,2277.745360
6/4/2025 1:40:00 PM,6/4/2025 9:40:00 AM,DEOK,3419.491460
6/4/2025 1:40:00 PM,6/4/2025 9:40:00 AM,DOM,13981.840800
6/4/2025 1:40:00 PM,6/4/2025 9:40:00 AM,DPL,1759.082520
6/4/2025 1:40:00 PM,6/4/2025 9:40:00 AM,DUQ,1541.673830
6/4/2025 1:40:00 PM,6/4/2025 9:40:00 AM,EKPC,1557.733400
6/4/2025 1:40:00 PM,6/4/2025 9:40:00 AM,JC,2036.794190
6/4/2025 1:40:00 PM,6/4/2025 9:40:00 AM,ME,1720.101930
6/4/2025 1:40:00 PM,6/4/2025 9:40:00 AM,PE,4348.756350
6/4/2025 1:40:00 PM,6/4/2025 9:40:00 AM,PEP,3043.901370
6/4/2025 1:40:00 PM,6/4/2025 9:40:00 AM,PJM MID ATLANTIC REGION,28123.664100
6/4/2025 1:40:00 PM,6/4/2025 9:40:00 AM,PJM RTO,91506.540000
6/4/2025 1:40:00 PM,6/4/2025 9:40:00 AM,PJM WESTERN REGION,47843.296900
6/4/2025 1:40:00 PM,6/4/2025 9:40:00 AM,PL,4496.248000
6/4/2025 1:40:00 PM,6/4/2025 9:40:00 AM,PN,1932.085210
6/4/2025 1:40:00 PM,6/4/2025 9:40:00 AM,PS,4325.705570
6/4/2025 1:40:00 PM,6/4/2025 9:40:00 AM,RECO,166.665833
6/4/2025 1:40:00 PM,6/4/2025 9:40:00 AM,UG,103.900000
6/4/2025 1:40:00 PM,6/4/2025 9:40:00 AM,PJM SOUTHERN REGION,13981.840800
6/4/2025 1:35:00 PM,6/4/2025 9:35:00 AM,AE,891.388400
6/4/2025 1:35:00 PM,6/4/2025 9:35:00 AM,AEP,15852.212900
6/4/2025 1:35:00 PM,6/4/2025 9:35:00 AM,APS,5340.820310
6/4/2025 1:35:00 PM,6/4/2025 9:35:00 AM,ATSI,8559.882000
6/4/2025 1:35:00 PM,6/4/2025 9:35:00 AM,BC,2973.907000
6/4/2025 1:35:00 PM,6/4/2025 9:35:00 AM,COMED,10762.422900
6/4/2025 1:35:00 PM,6/4/2025 9:35:00 AM,DAYTON,2260.210000
6/4/2025 1:35:00 PM,6/4/2025 9:35:00 AM,DEOK,3400.696780
6/4/2025 1:35:00 PM,6/4/2025 9:35:00 AM,DOM,13915.193400
6/4/2025 1:35:00 PM,6/4/2025 9:35:00 AM,DPL,1766.428710
6/4/2025 1:35:00 PM,6/4/2025 9:35:00 AM,DUQ,1544.075680
6/4/2025 1:35:00 PM,6/4/2025 9:35:00 AM,EKPC,1515.634000
6/4/2025 1:35:00 PM,6/4/2025 9:35:00 AM,JC,2023.143800
6/4/2025 1:35:00 PM,6/4/2025 9:35:00 AM,ME,1721.918820
6/4/2025 1:35:00 PM,6/4/2025 9:35:00 AM,PE,4349.852540
6/4/2025 1:35:00 PM,6/4/2025 9:35:00 AM,PEP,3046.357420
6/4/2025 1:35:00 PM,6/4/2025 9:35:00 AM,PJM MID ATLANTIC REGION,28080.410000
6/4/2025 1:35:00 PM,6/4/2025 9:35:00 AM,PJM RTO,91249.480000
6/4/2025 1:35:00 PM,6/4/2025 9:35:00 AM,PJM WESTERN REGION,47727.918000
6/4/2025 1:35:00 PM,6/4/2025 9:35:00 AM,PL,4506.578000
6/4/2025 1:35:00 PM,6/4/2025 9:35:00 AM,PN,1923.692380
6/4/2025 1:35:00 PM,6/4/2025 9:35:00 AM,PS,4329.466000
6/4/2025 1:35:00 PM,6/4/2025 9:35:00 AM,RECO,167.069748
6/4/2025 1:35:00 PM,6/4/2025 9:35:00 AM,UG,104.300000
6/4/2025 1:35:00 PM,6/4/2025 9:35:00 AM,PJM SOUTHERN REGION,13915.193400
6/4/2025 1:30:00 PM,6/4/2025 9:30:00 AM,AE,895.847300
6/4/2025 1:30:00 PM,6/4/2025 9:30:00 AM,AEP,15815.161100
6/4/2025 1:30:00 PM,6/4/2025 9:30:00 AM,APS,5286.360350
6/4/2025 1:30:00 PM,6/4/2025 9:30:00 AM,ATSI,8537.539000
6/4/2025 1:30:00 PM,6/4/2025 9:30:00 AM,BC,2967.530270
6/4/2025 1:30:00 PM,6/4/2025 9:30:00 AM,COMED,10756.856400
6/4/2025 1:30:00 PM,6/4/2025 9:30:00 AM,DAYTON,2262.090330
6/4/2025 1:30:00 PM,6/4/2025 9:30:00 AM,DEOK,3380.505620
6/4/2025 1:30:00 PM,6/4/2025 9:30:00 AM,DOM,13919.551800
6/4/2025 1:30:00 PM,6/4/2025 9:30:00 AM,DPL,1753.467900
6/4/2025 1:30:00 PM,6/4/2025 9:30:00 AM,DUQ,1524.427730
6/4/2025 1:30:00 PM,6/4/2025 9:30:00 AM,EKPC,1491.351320
6/4/2025 1:30:00 PM,6/4/2025 9:30:00 AM,JC,2142.757320
6/4/2025 1:30:00 PM,6/4/2025 9:30:00 AM,ME,1725.524780
6/4/2025 1:30:00 PM,6/4/2025 9:30:00 AM,PE,4317.644530
6/4/2025 1:30:00 PM,6/4/2025 9:30:00 AM,PEP,3032.708250
6/4/2025 1:30:00 PM,6/4/2025 9:30:00 AM,PJM MID ATLANTIC REGION,28038.666000
6/4/2025 1:30:00 PM,6/4/2025 9:30:00 AM,PJM RTO,91012.510000
6/4/2025 1:30:00 PM,6/4/2025 9:30:00 AM,PJM WESTERN REGION,47562.304700
6/4/2025 1:30:00 PM,6/4/2025 9:30:00 AM,PL,4505.981450
6/4/2025 1:30:00 PM,6/4/2025 9:30:00 AM,PN,1889.633790
6/4/2025 1:30:00 PM,6/4/2025 9:30:00 AM,PS,4315.972660
6/4/2025 1:30:00 PM,6/4/2025 9:30:00 AM,RECO,166.831700
6/4/2025 1:30:00 PM,6/4/2025 9:30:00 AM,UG,104.210000
6/4/2025 1:30:00 PM,6/4/2025 9:30:00 AM,PJM SOUTHERN REGION,13919.551800
6/4/2025 1:25:00 PM,6/4/2025 9:25:00 AM,AE,896.910339
6/4/2025 1:25:00 PM,6/4/2025 9:25:00 AM,AEP,15726.261700
6/4/2025 1:25:00 PM,6/4/2025 9:25:00 AM,APS,5308.375000
6/4/2025 1:25:00 PM,6/4/2025 9:25:00 AM,ATSI,8498.636000
6/4/2025 1:25:00 PM,6/4/2025 9:25:00 AM,BC,2957.711000
6/4/2025 1:25:00 PM,6/4/2025 9:25:00 AM,COMED,10724.373000
6/4/2025 1:25:00 PM,6/4/2025 9:25:00 AM,DAYTON,2239.695800
6/4/2025 1:25:00 PM,6/4/2025 9:25:00 AM,DEOK,3359.528320
6/4/2025 1:25:00 PM,6/4/2025 9:25:00 AM,DOM,13851.840000
6/4/2025 1:25:00 PM,6/4/2025 9:25:00 AM,DPL,1749.961790
6/4/2025 1:25:00 PM,6/4/2025 9:25:00 AM,DUQ,1505.554000
6/4/2025 1:25:00 PM,6/4/2025 9:25:00 AM,EKPC,1518.042000
6/4/2025 1:25:00 PM,6/4/2025 9:25:00 AM,JC,2073.592290
6/4/2025 1:25:00 PM,6/4/2025 9:25:00 AM,ME,1697.481810
6/4/2025 1:25:00 PM,6/4/2025 9:25:00 AM,PE,4286.347660
6/4/2025 1:25:00 PM,6/4/2025 9:25:00 AM,PEP,3013.103000
6/4/2025 1:25:00 PM,6/4/2025 9:25:00 AM,PJM MID ATLANTIC REGION,27934.531300
6/4/2025 1:25:00 PM,6/4/2025 9:25:00 AM,PJM RTO,90666.080000
6/4/2025 1:25:00 PM,6/4/2025 9:25:00 AM,PJM WESTERN REGION,47356.613300
6/4/2025 1:25:00 PM,6/4/2025 9:25:00 AM,PL,4490.511720
6/4/2025 1:25:00 PM,6/4/2025 9:25:00 AM,PN,1897.699580
6/4/2025 1:25:00 PM,6/4/2025 9:25:00 AM,PS,4322.721000
6/4/2025 1:25:00 PM,6/4/2025 9:25:00 AM,RECO,165.379761
6/4/2025 1:25:00 PM,6/4/2025 9:25:00 AM,UG,103.610000
6/4/2025 1:25:00 PM,6/4/2025 9:25:00 AM,PJM SOUTHERN REGION,13851.840000
6/4/2025 1:20:00 PM,6/4/2025 9:20:00 AM,AE,901.011536
6/4/2025 1:20:00 PM,6/4/2025 9:20:00 AM,AEP,15677.126000
6/4/2025 1:20:00 PM,6/4/2025 9:20:00 AM,APS,5368.290000
6/4/2025 1:20:00 PM,6/4/2025 9:20:00 AM,ATSI,8427.397000
6/4/2025 1:20:00 PM,6/4/2025 9:20:00 AM,BC,2965.432620
6/4/2025 1:20:00 PM,6/4/2025 9:20:00 AM,COMED,10707.283200
6/4/2025 1:20:00 PM,6/4/2025 9:20:00 AM,DAYTON,2229.374760
6/4/2025 1:20:00 PM,6/4/2025 9:20:00 AM,DEOK,3331.139000
6/4/2025 1:20:00 PM,6/4/2025 9:20:00 AM,DOM,13843.268600
6/4/2025 1:20:00 PM,6/4/2025 9:20:00 AM,DPL,1743.973510
6/4/2025 1:20:00 PM,6/4/2025 9:20:00 AM,DUQ,1503.834000
6/4/2025 1:20:00 PM,6/4/2025 9:20:00 AM,EKPC,1462.366820
6/4/2025 1:20:00 PM,6/4/2025 9:20:00 AM,JC,2099.850590
6/4/2025 1:20:00 PM,6/4/2025 9:20:00 AM,ME,1690.607790
6/4/2025 1:20:00 PM,6/4/2025 9:20:00 AM,PE,4270.739750
6/4/2025 1:20:00 PM,6/4/2025 9:20:00 AM,PEP,3012.042720
6/4/2025 1:20:00 PM,6/4/2025 9:20:00 AM,PJM MID ATLANTIC REGION,27836.232400
6/4/2025 1:20:00 PM,6/4/2025 9:20:00 AM,PJM RTO,90386.310000
6/4/2025 1:20:00 PM,6/4/2025 9:20:00 AM,PJM WESTERN REGION,47244.445300
6/4/2025 1:20:00 PM,6/4/2025 9:20:00 AM,PL,4461.435000
6/4/2025 1:20:00 PM,6/4/2025 9:20:00 AM,PN,1891.002440
6/4/2025 1:20:00 PM,6/4/2025 9:20:00 AM,PS,4326.784000
6/4/2025 1:20:00 PM,6/4/2025 9:20:00 AM,RECO,164.813553
6/4/2025 1:20:00 PM,6/4/2025 9:20:00 AM,UG,103.510000
6/4/2025 1:20:00 PM,6/4/2025 9:20:00 AM,PJM SOUTHERN REGION,13843.268600
6/4/2025 1:15:01 PM,6/4/2025 9:15:01 AM,AE,905.527200
6/4/2025 1:15:01 PM,6/4/2025 9:15:01 AM,AEP,15644.165000
6/4/2025 1:15:01 PM,6/4/2025 9:15:01 AM,APS,5304.219000
6/4/2025 1:15:01 PM,6/4/2025 9:15:01 AM,ATSI,8405.125000
6/4/2025 1:15:01 PM,6/4/2025 9:15:01 AM,BC,2953.122000
6/4/2025 1:15:01 PM,6/4/2025 9:15:01 AM,COMED,10741.648400
6/4/2025 1:15:01 PM,6/4/2025 9:15:01 AM,DAYTON,2217.292240
6/4/2025 1:15:01 PM,6/4/2025 9:15:01 AM,DEOK,3325.803220
6/4/2025 1:15:01 PM,6/4/2025 9:15:01 AM,DOM,13801.157200
6/4/2025 1:15:01 PM,6/4/2025 9:15:01 AM,DPL,1734.518310
6/4/2025 1:15:01 PM,6/4/2025 9:15:01 AM,DUQ,1521.707520
6/4/2025 1:15:01 PM,6/4/2025 9:15:01 AM,EKPC,1509.550420
6/4/2025 1:15:01 PM,6/4/2025 9:15:01 AM,JC,2096.243650
6/4/2025 1:15:01 PM,6/4/2025 9:15:01 AM,ME,1693.222290
6/4/2025 1:15:01 PM,6/4/2025 9:15:01 AM,PE,4273.954590
6/4/2025 1:15:01 PM,6/4/2025 9:15:01 AM,PEP,3031.024410
6/4/2025 1:15:01 PM,6/4/2025 9:15:01 AM,PJM MID ATLANTIC REGION,27871.378900
6/4/2025 1:15:01 PM,6/4/2025 9:15:01 AM,PJM RTO,90342.050000
6/4/2025 1:15:01 PM,6/4/2025 9:15:01 AM,PJM WESTERN REGION,47162.360000
6/4/2025 1:15:01 PM,6/4/2025 9:15:01 AM,PL,4469.726560
6/4/2025 1:15:01 PM,6/4/2025 9:15:01 AM,PN,1880.315430
6/4/2025 1:15:01 PM,6/4/2025 9:15:01 AM,PS,4335.246580
6/4/2025 1:15:01 PM,6/4/2025 9:15:01 AM,RECO,165.394928
6/4/2025 1:15:01 PM,6/4/2025 9:15:01 AM,UG,103.720000
6/4/2025 1:15:01 PM,6/4/2025 9:15:01 AM,PJM SOUTHERN REGION,13801.157200
6/4/2025 1:10:00 PM,6/4/2025 9:10:00 AM,AE,906.850600
6/4/2025 1:10:00 PM,6/4/2025 9:10:00 AM,AEP,15414.440000
6/4/2025 1:10:00 PM,6/4/2025 9:10:00 AM,APS,5273.011000
6/4/2025 1:10:00 PM,6/4/2025 9:10:00 AM,ATSI,8309.022000
6/4/2025 1:10:00 PM,6/4/2025 9:10:00 AM,BC,2949.412840
6/4/2025 1:10:00 PM,6/4/2025 9:10:00 AM,COMED,10720.571300
6/4/2025 1:10:00 PM,6/4/2025 9:10:00 AM,DAYTON,2208.793460
6/4/2025 1:10:00 PM,6/4/2025 9:10:00 AM,DEOK,3298.575680
6/4/2025 1:10:00 PM,6/4/2025 9:10:00 AM,DOM,13734.511700
6/4/2025 1:10:00 PM,6/4/2025 9:10:00 AM,DPL,1731.157000
6/4/2025 1:10:00 PM,6/4/2025 9:10:00 AM,DUQ,1509.867310
